dataset,cascade_id,label,y_false,final_size,final_depth,reach_target,window_type,window_value,early_n_nodes,early_depth,avg_root_distance,early_width,branching_factor,internal_node_share,leaf_fraction,outdegree_entropy,structural_virality_proxy,early_growth_rate,time_to_10,time_to_20
twitter15,516377014790782977,unverified,0,1326,5,7.190676034332207,time,60,602,5,1.8920265780730896,280,7.329268292682927,0.1362126245847176,0.8637873754152824,0.823942605285771,1.7613636363636365,10.033333333333333,7.7,11.07
twitter15,516377014790782977,unverified,0,1326,5,7.190676034332207,time,180,906,5,1.9271523178807948,404,6.703703703703703,0.1490066225165563,0.8509933774834437,0.8845104746767709,2.8881785554060118,5.033333333333333,7.7,11.07
twitter15,516386101766782976,unverified,0,170,6,5.14166355650266,time,30,16,2,1.0,14,7.5,0.125,0.875,0.6685644431995964,1.9833333333333334,0.5333333333333333,8.09,
twitter15,516386101766782976,unverified,0,170,6,5.14166355650266,time,60,35,4,1.3142857142857143,27,4.857142857142857,0.2,0.8,0.9516950657435456,2.5546218487394956,0.5833333333333334,8.09,43.99
twitter15,516386101766782976,unverified,0,170,6,5.14166355650266,time,180,141,4,1.6808510638297873,72,3.888888888888889,0.2553191489361702,0.7446808510638298,1.206204124713418,3.2749746707193514,0.7833333333333333,8.09,43.99
twitter15,516390549012480001,unverified,0,253,5,5.537334267018537,time,30,26,2,1.1153846153846154,21,5.0,0.19230769230769232,0.8076923076923077,0.8451064151274781,2.206153846153846,0.8666666666666667,4.47,10.45
twitter15,516390549012480001,unverified,0,253,5,5.537334267018537,time,60,70,4,1.4857142857142858,38,5.384615384615385,0.18571428571428572,0.8142857142857143,0.9435107909396652,2.789233954451346,1.1666666666666667,4.47,10.45
twitter15,516390549012480001,unverified,0,253,5,5.537334267018537,time,180,217,5,1.7834101382488479,96,5.475,0.18433179723502305,0.815668202764977,1.0169095019799828,3.408047448370029,1.2055555555555555,4.47,10.45
twitter15,516394449065496577,unverified,0,120,3,4.795790545596741,time,30,63,3,1.1111111111111112,55,8.857142857142858,0.1111111111111111,0.8888888888888888,0.6309066519179698,2.2119815668202767,2.1,1.38,2.23
twitter15,516394449065496577,unverified,0,120,3,4.795790545596741,time,60,80,3,1.125,69,8.777777777777779,0.1125,0.8875,0.6451553387728703,2.241139240506329,1.3333333333333333,1.38,2.23
twitter15,516394449065496577,unverified,0,120,3,4.795790545596741,time,180,99,3,1.1313131313131313,85,8.166666666666666,0.12121212121212122,0.8787878787878788,0.6589989518794059,2.2556173984745413,0.55,1.38,2.23
twitter15,516395112201736192,unverified,0,134,4,4.90527477843843,time,30,69,4,1.1594202898550725,59,9.714285714285714,0.10144927536231885,0.8985507246376812,0.5901213883952259,2.2949701619778344,2.3,1.34,3.05
twitter15,516395112201736192,unverified,0,134,4,4.90527477843843,time,60,90,4,1.1666666666666667,78,12.714285714285714,0.07777777777777778,0.9222222222222223,0.523761176309733,2.3083645443196006,1.5,1.34,3.05
twitter15,516395112201736192,unverified,0,134,4,4.90527477843843,time,180,112,4,1.1696428571428572,97,11.1,0.08928571428571429,0.9107142857142857,0.5552221601335346,2.3215894465894467,0.6222222222222222,1.34,3.05
twitter15,516411927506206721,unverified,0,155,3,5.049856007249537,time,30,77,2,1.0389610389610389,72,15.2,0.06493506493506493,0.935064935064935,0.3936099159696223,2.075187969924812,2.566666666666667,3.55,3.55
twitter15,516411927506206721,unverified,0,155,3,5.049856007249537,time,60,95,2,1.0526315789473684,88,13.428571428571429,0.07368421052631578,0.9263157894736842,0.4231213194424311,2.102575587905935,1.5833333333333333,3.55,3.55
twitter15,516411927506206721,unverified,0,155,3,5.049856007249537,time,180,112,2,1.0625,103,13.875,0.07142857142857142,0.9285714285714286,0.44703790695938506,2.122104247104247,0.6222222222222222,3.55,3.55
twitter15,516414874348298240,unverified,0,189,3,5.247024072160486,time,30,64,3,1.609375,34,5.333333333333333,0.1875,0.8125,1.05175737734645,2.873015873015873,2.1333333333333333,20.39,20.47
twitter15,516414874348298240,unverified,0,189,3,5.247024072160486,time,60,126,3,1.7698412698412698,74,6.631578947368421,0.15079365079365079,0.8492063492063492,0.9027504365956864,2.930031746031746,2.1,20.39,20.47
twitter15,516414874348298240,unverified,0,189,3,5.247024072160486,time,180,149,3,1.7516778523489933,87,7.095238095238095,0.14093959731543623,0.8590604026845637,0.8633326143638134,2.946036640667513,0.8277777777777777,20.39,20.47
twitter15,516420964834611201,unverified,0,105,3,4.663439094112067,time,30,34,3,1.1470588235294117,28,5.5,0.17647058823529413,0.8235294117647058,0.7870046561900533,2.269162210338681,1.1333333333333333,4.77,10.4
twitter15,516420964834611201,unverified,0,105,3,4.663439094112067,time,60,47,3,1.1702127659574468,38,6.714285714285714,0.14893617021276595,0.851063829787234,0.7782747182748436,2.3126734505087883,0.7833333333333333,4.77,10.4
twitter15,516420964834611201,unverified,0,105,3,4.663439094112067,time,180,83,3,1.216867469879518,64,5.1875,0.1927710843373494,0.8072289156626506,0.8987298880155397,2.4172788715838966,0.46111111111111114,4.77,10.4
twitter15,516423807394131968,unverified,0,335,4,5.817111159963204,time,30,106,4,1.1981132075471699,89,8.076923076923077,0.12264150943396226,0.8773584905660378,0.7027214503553904,2.3822102425876013,3.533333333333333,1.0,4.18
twitter15,516423807394131968,unverified,0,335,4,5.817111159963204,time,60,141,4,1.2127659574468086,116,7.0,0.14184397163120568,0.8581560283687943,0.7340020494893897,2.4151975683890576,2.35,1.0,4.18
twitter15,516423807394131968,unverified,0,335,4,5.817111159963204,time,180,221,4,1.2307692307692308,178,6.90625,0.14479638009049775,0.8552036199095022,0.7797003277198595,2.4543397778691896,1.2277777777777779,1.0,4.18
twitter15,516425769560866817,unverified,0,197,4,5.288267030694535,time,30,35,4,1.3714285714285714,23,3.7777777777777777,0.2571428571428571,0.7428571428571429,1.1943913690593855,2.6621848739495797,1.1666666666666667,6.42,11.58
twitter15,516425769560866817,unverified,0,197,4,5.288267030694535,time,60,61,4,1.3278688524590163,42,4.285714285714286,0.22950819672131148,0.7704918032786885,1.1053293286449644,2.619672131147541,1.0166666666666666,6.42,11.58
twitter15,516425769560866817,unverified,0,197,4,5.288267030694535,time,180,110,4,1.3454545454545455,74,4.541666666666667,0.21818181818181817,0.7818181818181819,1.093966783819295,2.669557964970809,0.6111111111111112,6.42,11.58
twitter15,516434071631974400,unverified,0,746,8,6.616065185132817,time,30,300,5,1.7733333333333334,177,8.08108108108108,0.12333333333333334,0.8766666666666667,0.680980667143163,2.786890609662995,10.0,2.69,2.83
twitter15,516434071631974400,unverified,0,746,8,6.616065185132817,time,60,390,5,1.7846153846153847,226,7.938775510204081,0.12564102564102564,0.8743589743589744,0.7167484755637642,1.2758620689655173,6.5,2.69,2.83
twitter15,516434071631974400,unverified,0,746,8,6.616065185132817,time,180,533,5,1.7448405253283301,291,8.3125,0.1200750469043152,0.8799249530956847,0.6926503020658099,1.3125,2.9611111111111112,2.69,2.83
twitter15,516435293235183617,unverified,0,367,6,5.908082938168931,time,30,123,5,1.6991869918699187,54,8.714285714285714,0.11382113821138211,0.8861788617886179,0.7333105102117198,2.905771024923364,4.1,6.13,6.13
twitter15,516435293235183617,unverified,0,367,6,5.908082938168931,time,60,129,5,1.682170542635659,57,8.0,0.12403100775193798,0.875968992248062,0.7639442809907747,2.9161821705426356,2.15,6.13,6.13
twitter15,516435293235183617,unverified,0,367,6,5.908082938168931,time,180,247,6,1.8380566801619433,113,6.833333333333333,0.145748987854251,0.854251012145749,0.8825396023246105,3.3271452552582206,1.3722222222222222,6.13,6.13
twitter15,516475930097643520,unverified,0,112,5,4.727387818712341,time,30,57,5,1.2982456140350878,45,5.6,0.17543859649122806,0.8245614035087719,0.8729398302480367,2.5513784461152884,1.9,1.37,2.53
twitter15,516475930097643520,unverified,0,112,5,4.727387818712341,time,60,64,5,1.359375,47,5.25,0.1875,0.8125,0.987043167189008,2.666170634920635,1.0666666666666667,1.37,2.53
twitter15,516475930097643520,unverified,0,112,5,4.727387818712341,time,180,80,5,1.4,57,4.9375,0.2,0.8,1.021256247324734,2.7443037974683544,0.4444444444444444,1.37,2.53
twitter15,516539137646542848,unverified,0,165,5,5.111987788356544,time,30,70,4,1.1428571428571428,61,9.857142857142858,0.1,0.9,0.6068739429378986,2.2699792960662526,2.3333333333333335,2.08,5.27
twitter15,516539137646542848,unverified,0,165,5,5.111987788356544,time,60,89,4,1.1685393258426966,75,8.8,0.11235955056179775,0.8876404494382022,0.6835036095021498,2.3232890704800817,1.4833333333333334,2.08,5.27
twitter15,516539137646542848,unverified,0,165,5,5.111987788356544,time,180,124,5,1.217741935483871,101,7.6875,0.12903225806451613,0.8709677419354839,0.7256762657027757,2.4213217938631,0.6888888888888889,2.08,5.27
twitter15,516545908813475841,unverified,0,305,3,5.723585101952381,time,30,71,2,1.1549295774647887,58,14.0,0.07042253521126761,0.9295774647887324,0.5028455437630212,2.2832997987927564,2.3666666666666667,5.71,6.02
twitter15,516545908813475841,unverified,0,305,3,5.723585101952381,time,60,77,2,1.1688311688311688,62,12.666666666666666,0.07792207792207792,0.922077922077922,0.5344887096949547,2.311004784688995,1.2833333333333334,5.71,6.02
twitter15,516545908813475841,unverified,0,305,3,5.723585101952381,time,180,147,3,1.2585034013605443,109,7.0,0.14285714285714285,0.8571428571428571,0.7464469117598662,2.4972509551765913,0.8166666666666667,5.71,6.02
twitter15,516636338679197697,false,1,970,5,6.878326468291325,time,30,49,2,1.0,47,24.0,0.04081632653061224,0.9591836734693877,0.28683890475094387,1.998299319727891,1.6333333333333333,5.43,9.7
twitter15,516636338679197697,false,1,970,5,6.878326468291325,time,60,57,2,1.0350877192982457,53,14.0,0.07017543859649122,0.9298245614035088,0.42350981076100436,2.0664160401002505,0.95,5.43,9.7
twitter15,516636338679197697,false,1,970,5,6.878326468291325,time,180,94,2,1.1170212765957446,81,8.454545454545455,0.11702127659574468,0.8829787234042553,0.6489689282542889,2.2276366964081444,0.5222222222222223,5.43,9.7
twitter15,516682897864916992,unverified,0,220,4,5.3981627015177525,time,30,113,4,1.3539823008849559,81,7.466666666666667,0.13274336283185842,0.8672566371681416,0.7467691170319959,2.6352718078381794,3.7666666666666666,1.63,3.56
twitter15,516682897864916992,unverified,0,220,4,5.3981627015177525,time,60,152,4,1.3486842105263157,111,8.882352941176471,0.1118421052631579,0.8881578947368421,0.6664166212691378,2.621732310909725,2.533333333333333,1.63,3.56
twitter15,516682897864916992,unverified,0,220,4,5.3981627015177525,time,180,184,4,1.375,133,8.714285714285714,0.11413043478260869,0.8858695652173914,0.6803790318805341,2.669933475885008,1.0222222222222221,1.63,3.56
twitter15,516705572373397504,unverified,0,148,3,5.003946305945459,time,30,110,3,1.0727272727272728,101,18.166666666666668,0.05454545454545454,0.9454545454545454,0.4031722754443228,2.140450375312761,3.6666666666666665,0.53,1.28
twitter15,516705572373397504,unverified,0,148,3,5.003946305945459,time,60,121,3,1.0743801652892562,111,17.142857142857142,0.05785123966942149,0.9421487603305785,0.4151486784747553,2.14435261707989,2.0166666666666666,0.53,1.28
twitter15,516705572373397504,unverified,0,148,3,5.003946305945459,time,180,132,3,1.0757575757575757,121,16.375,0.06060606060606061,0.9393939393939394,0.4237124302492917,2.1475826972010177,0.7333333333333333,0.53,1.28
twitter15,516727880571572225,unverified,0,134,3,4.90527477843843,time,30,78,1,0.9871794871794872,77,77.0,0.01282051282051282,0.9871794871794872,0.0989590953557431,1.9743589743589745,2.6,1.93,2.35
twitter15,516727880571572225,unverified,0,134,3,4.90527477843843,time,60,102,2,1.0686274509803921,93,12.625,0.0784313725490196,0.9215686274509803,0.47986527273595786,2.1337604348670163,1.7,1.93,2.35
twitter15,516727880571572225,unverified,0,134,3,4.90527477843843,time,180,118,2,1.0847457627118644,106,10.636363636363637,0.09322033898305085,0.9067796610169492,0.5278439598880824,2.1660147761842676,0.6555555555555556,1.93,2.35
twitter15,516729950091493376,true,0,134,3,4.90527477843843,time,30,37,1,0.972972972972973,36,36.0,0.02702702702702703,0.972972972972973,0.1792560669283215,1.945945945945946,1.2333333333333334,1.02,7.67
twitter15,516729950091493376,true,0,134,3,4.90527477843843,time,60,43,1,0.9767441860465116,42,42.0,0.023255813953488372,0.9767441860465116,0.15935006268563445,1.9534883720930232,0.7166666666666667,1.02,7.67
twitter15,516729950091493376,true,0,134,3,4.90527477843843,time,180,90,2,1.0777777777777777,81,14.833333333333334,0.06666666666666667,0.9333333333333333,0.4368012795139429,2.1485642946317105,0.5,1.02,7.67
twitter15,516804849619705859,false,1,132,3,4.890349128221754,time,30,3,1,0.6666666666666666,2,2.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,1.3333333333333333,0.1,,
twitter15,516804849619705859,false,1,132,3,4.890349128221754,time,60,24,2,1.0416666666666667,21,7.666666666666667,0.125,0.875,0.6583514224564075,2.068840579710145,0.4,37.97,42.36
twitter15,516804849619705859,false,1,132,3,4.890349128221754,time,180,25,2,1.04,22,8.0,0.12,0.88,0.6395563653739031,2.066666666666667,0.1388888888888889,37.97,42.36
twitter15,516856061182345216,false,1,140,2,4.948759890378168,time,30,57,2,1.0,55,28.0,0.03508771929824561,0.9649122807017544,0.254385027430421,1.9987468671679198,1.9,2.67,6.55
twitter15,516856061182345216,false,1,140,2,4.948759890378168,time,60,72,2,1.0138888888888888,69,23.666666666666668,0.041666666666666664,0.9583333333333334,0.2881446192521225,2.026212832550861,1.2,2.67,6.55
twitter15,516856061182345216,false,1,140,2,4.948759890378168,time,180,98,2,1.030612244897959,93,19.4,0.05102040816326531,0.9489795918367347,0.3275489315330967,2.05954134231012,0.5444444444444444,2.67,6.55
twitter15,516861311725342722,unverified,0,103,2,4.6443908991413725,time,30,60,2,1.0,58,29.5,0.03333333333333333,0.9666666666666667,0.24417563365186545,1.998870056497175,2.0,1.23,3.58
twitter15,516861311725342722,unverified,0,103,2,4.6443908991413725,time,60,71,2,1.0,69,23.666666666666668,0.04225352112676056,0.9577464788732394,0.2913320039409768,1.9987927565392354,1.1833333333333333,1.23,3.58
twitter15,516861311725342722,unverified,0,103,2,4.6443908991413725,time,180,88,2,1.0,86,29.333333333333332,0.03409090909090909,0.9659090909090909,0.24581537350428984,1.999216300940439,0.4888888888888889,1.23,3.58
twitter15,516978780171436032,true,0,181,3,5.204006687076795,time,30,33,1,0.9696969696969697,32,32.0,0.030303030303030304,0.9696969696969697,0.19590927087360493,1.9393939393939394,1.1,2.77,8.57
twitter15,516978780171436032,true,0,181,3,5.204006687076795,time,60,52,2,1.0,50,25.5,0.038461538461538464,0.9615384615384616,0.2736549202807799,1.9984917043740573,0.8666666666666667,2.77,8.57
twitter15,516978780171436032,true,0,181,3,5.204006687076795,time,180,70,2,1.0142857142857142,67,23.0,0.04285714285714286,0.9571428571428572,0.2945976489353842,2.0269151138716355,0.3888888888888889,2.77,8.57
twitter15,517003426832453633,true,0,260,3,5.564520407322694,time,30,30,2,1.0,28,14.5,0.06666666666666667,0.9333333333333333,0.420026001688088,1.9954022988505746,1.0,4.38,12.26
twitter15,517003426832453633,true,0,260,3,5.564520407322694,time,60,48,3,1.0625,44,11.75,0.08333333333333333,0.9166666666666666,0.4814233606752282,2.1161347517730498,0.8,4.38,12.26
twitter15,517003426832453633,true,0,260,3,5.564520407322694,time,180,62,3,1.0483870967741935,58,15.25,0.06451612903225806,0.9354838709677419,0.39745783910360666,2.091485986250661,0.34444444444444444,4.38,12.26
twitter15,517034091028676608,unverified,0,153,2,5.0369526024136295,time,30,74,1,0.9864864864864865,73,73.0,0.013513513513513514,0.9864864864864865,0.10327508457163546,1.972972972972973,2.466666666666667,0.73,1.83
twitter15,517034091028676608,unverified,0,153,2,5.0369526024136295,time,60,97,2,1.0,95,48.0,0.020618556701030927,0.979381443298969,0.1655181742341376,1.9995704467353952,1.6166666666666667,0.73,1.83
twitter15,517034091028676608,unverified,0,153,2,5.0369526024136295,time,180,124,2,1.0161290322580645,120,30.75,0.03225806451612903,0.967741935483871,0.2317627702644099,2.03147128245476,0.6888888888888889,0.73,1.83
twitter15,517038566061658114,unverified,0,259,3,5.560681631015528,time,30,147,3,1.0272108843537415,142,36.5,0.027210884353741496,0.9727891156462585,0.22102199681384954,2.052930761345634,4.9,0.93,0.93
twitter15,517038566061658114,unverified,0,259,3,5.560681631015528,time,60,178,3,1.0337078651685394,171,29.5,0.033707865168539325,0.9662921348314607,0.2548483870969548,2.0661461308957025,2.966666666666667,0.93,0.93
twitter15,517038566061658114,unverified,0,259,3,5.560681631015528,time,180,219,3,1.0410958904109588,209,24.22222222222222,0.0410958904109589,0.958904109589041,0.2878325246044201,2.081102593104604,1.2166666666666666,0.93,0.93
twitter15,517051126466625536,true,0,577,4,6.359573868672378,time,30,5,2,1.0,3,2.0,0.4,0.6,1.3709505944546687,1.8,0.16666666666666666,,
twitter15,517051126466625536,true,0,577,4,6.359573868672378,time,60,5,2,1.0,3,2.0,0.4,0.6,1.3709505944546687,1.8,0.08333333333333333,,
twitter15,517051126466625536,true,0,577,4,6.359573868672378,time,180,8,2,1.125,5,3.5,0.25,0.75,1.061278124459133,2.0357142857142856,0.044444444444444446,,
twitter15,517053056211357696,true,0,168,5,5.1298987149230735,time,30,81,3,1.345679012345679,56,3.6363636363636362,0.2716049382716049,0.7283950617283951,1.0585344143935536,2.667283950617284,2.7,1.67,3.92
twitter15,517053056211357696,true,0,168,5,5.1298987149230735,time,60,120,4,1.525,71,3.051282051282051,0.325,0.675,1.250910792857814,3.0217086834733893,2.0,1.67,3.92
twitter15,517053056211357696,true,0,168,5,5.1298987149230735,time,180,148,5,1.6013513513513513,83,2.8823529411764706,0.34459459459459457,0.6554054054054054,1.299182055209699,3.1736532450818165,0.8222222222222222,1.67,3.92
twitter15,517416417164263424,true,0,152,2,5.030437921392435,time,30,90,2,1.0222222222222221,86,22.25,0.044444444444444446,0.9555555555555556,0.29836802514585364,2.0429463171036204,3.0,2.65,2.77
twitter15,517416417164263424,true,0,152,2,5.030437921392435,time,60,115,2,1.017391304347826,111,28.5,0.034782608695652174,0.9652173913043478,0.24605484514415585,2.033867276887872,1.9166666666666667,2.65,2.77
twitter15,517416417164263424,true,0,152,2,5.030437921392435,time,180,132,2,1.0151515151515151,128,32.75,0.030303030303030304,0.9696969696969697,0.22049345646327562,2.029609067777007,0.7333333333333333,2.65,2.77
twitter15,517487705978966016,true,0,197,2,5.288267030694535,time,30,115,2,1.191304347826087,91,28.5,0.034782608695652174,0.9652173913043478,0.2700103886412295,2.3115179252479026,3.8333333333333335,1.55,1.55
twitter15,517487705978966016,true,0,197,2,5.288267030694535,time,60,139,2,1.158273381294964,115,34.5,0.02877697841726619,0.9712230215827338,0.23138635616334802,2.2679595454071526,2.316666666666667,1.55,1.55
twitter15,517487705978966016,true,0,197,2,5.288267030694535,time,180,177,2,1.1638418079096045,146,44.0,0.022598870056497175,0.9774011299435028,0.18969208465275247,2.2752953261427837,0.9833333333333333,1.55,1.55
twitter15,517712193841037312,unverified,0,121,2,4.804021044733257,time,30,77,2,1.0129870129870129,74,25.333333333333332,0.03896103896103896,0.961038961038961,0.27328590359694965,2.024606971975393,2.566666666666667,0.47,0.95
twitter15,517712193841037312,unverified,0,121,2,4.804021044733257,time,60,87,2,1.0114942528735633,84,28.666666666666668,0.034482758620689655,0.9655172413793104,0.24806230603935048,2.0219192729216786,1.45,0.47,0.95
twitter15,517712193841037312,unverified,0,121,2,4.804021044733257,time,180,102,2,1.0098039215686274,99,33.666666666666664,0.029411764705882353,0.9705882352941176,0.21844195581579604,2.0188312948941953,0.5666666666666667,0.47,0.95
twitter15,517850508380618752,true,0,142,2,4.962844630259907,time,30,85,2,1.035294117647059,80,28.0,0.03529411764705882,0.9647058823529412,0.25269370815319747,2.0672268907563027,2.8333333333333335,1.38,1.95
twitter15,517850508380618752,true,0,142,2,4.962844630259907,time,60,97,2,1.041237113402062,91,32.0,0.030927835051546393,0.9690721649484536,0.24804323334488115,2.0786082474226806,1.6166666666666667,1.38,1.95
twitter15,517850508380618752,true,0,142,2,4.962844630259907,time,180,115,2,1.0608695652173914,106,22.8,0.043478260869565216,0.9565217391304348,0.3415807597468747,2.117772692601068,0.6388888888888888,1.38,1.95
twitter15,518192429153783808,false,1,126,3,4.844187086458591,time,30,59,2,1.5932203389830508,36,19.333333333333332,0.05084745762711865,0.9491525423728814,0.37057736062920005,2.5575686732904734,1.9666666666666666,5.38,7.51
twitter15,518192429153783808,false,1,126,3,4.844187086458591,time,60,73,2,1.5753424657534247,43,24.0,0.0410958904109589,0.958904109589041,0.31242988509717273,2.549467275494673,1.2166666666666666,5.38,7.51
twitter15,518192429153783808,false,1,126,3,4.844187086458591,time,180,94,2,1.5212765957446808,50,23.25,0.0425531914893617,0.9574468085106383,0.33898482327688495,2.582246625486159,0.5222222222222223,5.38,7.51
twitter15,518620083342835712,false,1,160,2,5.081404364984463,time,30,91,2,1.6153846153846154,57,45.0,0.02197802197802198,0.978021978021978,0.17438502090188973,2.4234432234432233,3.033333333333333,6.2,6.2
twitter15,518620083342835712,false,1,160,2,5.081404364984463,time,60,107,2,1.644859813084112,70,35.666666666666664,0.028037383177570093,0.9719626168224299,0.22889006409578633,2.4253218127314407,1.7833333333333334,6.2,6.2
twitter15,518620083342835712,false,1,160,2,5.081404364984463,time,180,124,2,1.6612903225806452,83,31.0,0.03225806451612903,0.967741935483871,0.2539796049592766,2.4403356936795175,0.6888888888888889,6.2,6.2
twitter15,518665533089406976,false,1,170,3,5.14166355650266,time,30,74,1,0.9864864864864865,73,73.0,0.013513513513513514,0.9864864864864865,0.10327508457163546,1.972972972972973,2.466666666666667,1.15,1.94
twitter15,518665533089406976,false,1,170,3,5.14166355650266,time,60,88,2,1.0,86,43.5,0.022727272727272728,0.9772727272727273,0.17921833563297423,1.9994775339602926,1.4666666666666666,1.15,1.94
twitter15,518665533089406976,false,1,170,3,5.14166355650266,time,180,121,2,1.0330578512396693,115,20.0,0.049586776859504134,0.9504132231404959,0.3168715320428592,2.064738292011019,0.6722222222222223,1.15,1.94
twitter15,518827403452637184,true,0,160,2,5.081404364984463,time,30,95,2,1.0,93,47.0,0.021052631578947368,0.9789473684210527,0.16836329850940127,1.999552071668533,3.1666666666666665,1.47,1.67
twitter15,518827403452637184,true,0,160,2,5.081404364984463,time,60,117,2,1.0085470085470085,114,38.666666666666664,0.02564102564102564,0.9743589743589743,0.195582996380152,2.016504568228706,1.95,1.47,1.67
twitter15,518827403452637184,true,0,160,2,5.081404364984463,time,180,147,2,1.0068027210884354,144,48.666666666666664,0.02040816326530612,0.9795918367346939,0.16246690124661625,2.0132326903364084,0.8166666666666667,1.47,1.67
twitter15,518830518792892416,false,1,116,2,4.762173934797756,time,30,78,2,1.0,76,38.5,0.02564102564102564,0.9743589743589743,0.19767797499413944,1.9993339993339994,2.6,1.45,2.78
twitter15,518830518792892416,false,1,116,2,4.762173934797756,time,60,87,2,1.0,85,43.0,0.022988505747126436,0.9770114942528736,0.18089488008200816,1.9994653835872762,1.45,1.45,2.78
twitter15,518830518792892416,false,1,116,2,4.762173934797756,time,180,96,2,1.0,94,47.5,0.020833333333333332,0.9791666666666666,0.16692758345346964,1.9995614035087719,0.5333333333333333,1.45,2.78
twitter15,518866406512025602,true,0,726,3,6.588926477533519,time,30,432,3,1.0393518518518519,415,26.9375,0.037037037037037035,0.9629629629629629,0.2532997899979575,2.0500362581580855,14.4,0.55,0.55
twitter15,518866406512025602,true,0,726,3,6.588926477533519,time,60,540,3,1.0574074074074074,511,20.73076923076923,0.04814814814814815,0.9518518518518518,0.31430929816594694,2.0311198649409117,9.0,0.55,0.55
twitter15,518866406512025602,true,0,726,3,6.588926477533519,time,180,618,3,1.0566343042071198,585,20.566666666666666,0.04854368932038835,0.9514563106796117,0.3129295992027335,1.0,3.433333333333333,0.55,0.55
twitter15,518870005677826050,true,0,248,4,5.517452896464707,time,30,127,2,1.047244094488189,119,15.75,0.06299212598425197,0.937007874015748,0.3734500545828075,2.0927384076990374,4.233333333333333,0.85,1.66
twitter15,518870005677826050,true,0,248,4,5.517452896464707,time,60,154,2,1.051948051948052,144,17.0,0.05844155844155844,0.9415584415584416,0.37887548545744204,2.1021984551396318,2.566666666666667,0.85,1.66
twitter15,518870005677826050,true,0,248,4,5.517452896464707,time,180,202,3,1.0643564356435644,188,18.272727272727273,0.054455445544554455,0.9455445544554455,0.35218063538640465,2.1266440076843507,1.1222222222222222,0.85,1.66
twitter15,518924377791164420,true,0,119,2,4.787491742782046,time,30,69,2,1.0144927536231885,66,22.666666666666668,0.043478260869565216,0.9565217391304348,0.2979445744932715,2.027280477408355,2.3,1.23,3.02
twitter15,518924377791164420,true,0,119,2,4.787491742782046,time,60,86,2,1.0116279069767442,83,28.333333333333332,0.03488372093023256,0.9651162790697675,0.2503546058440193,2.0221614227086184,1.4333333333333333,1.23,3.02
twitter15,518924377791164420,true,0,119,2,4.787491742782046,time,180,104,2,1.0192307692307692,100,25.75,0.038461538461538464,0.9615384615384616,0.2663963866061312,2.0373412994772218,0.5777777777777777,1.23,3.02
twitter15,518981379963777025,false,1,137,2,4.927253685157205,time,30,94,2,1.0319148936170213,89,23.25,0.0425531914893617,0.9574468085106383,0.31770822753220407,2.0615419812399907,3.1333333333333333,1.34,2.3
twitter15,518981379963777025,false,1,137,2,4.927253685157205,time,60,103,2,1.029126213592233,98,25.5,0.038834951456310676,0.9611650485436893,0.2951771739028169,2.0563487530934705,1.7166666666666666,1.34,2.3
twitter15,518981379963777025,false,1,137,2,4.927253685157205,time,180,112,2,1.0357142857142858,106,22.2,0.044642857142857144,0.9553571428571429,0.32439193056576304,2.0694980694980694,0.6222222222222222,1.34,2.3
twitter15,519078654635409410,true,0,117,2,4.770684624465665,time,30,65,1,0.9846153846153847,64,64.0,0.015384615384615385,0.9846153846153847,0.11467550533614673,1.9692307692307693,2.1666666666666665,1.22,2.3
twitter15,519078654635409410,true,0,117,2,4.770684624465665,time,60,80,2,1.0,78,39.5,0.025,0.975,0.19366093149667027,1.999367088607595,1.3333333333333333,1.22,2.3
twitter15,519078654635409410,true,0,117,2,4.770684624465665,time,180,106,2,1.0188679245283019,102,26.25,0.03773584905660377,0.9622641509433962,0.26242731887210463,2.0366576819407007,0.5888888888888889,1.22,2.3
twitter15,519112613800972288,true,0,136,2,4.919980925828125,time,30,82,2,1.024390243902439,78,40.5,0.024390243902439025,0.975609756097561,0.1898172778987058,2.04516711833785,2.7333333333333334,2.65,3.3
twitter15,519112613800972288,true,0,136,2,4.919980925828125,time,60,100,2,1.04,94,49.5,0.02,0.98,0.16144054254182066,2.0739393939393937,1.6666666666666667,2.65,3.3
twitter15,519112613800972288,true,0,136,2,4.919980925828125,time,180,122,2,1.040983606557377,115,60.5,0.01639344262295082,0.9836065573770492,0.13707445663647463,2.0762769272456305,0.6777777777777778,2.65,3.3
twitter15,519131101798100992,true,0,148,3,5.003946305945459,time,30,95,2,1.0210526315789474,91,31.333333333333332,0.031578947368421054,0.968421052631579,0.2523008719388933,2.040313549832027,3.1666666666666665,0.73,2.39
twitter15,519131101798100992,true,0,148,3,5.003946305945459,time,60,109,2,1.0275229357798166,104,27.0,0.03669724770642202,0.963302752293578,0.28198451418112014,2.053346924906558,1.8166666666666667,0.73,2.39
twitter15,519131101798100992,true,0,148,3,5.003946305945459,time,180,137,3,1.051094890510949,129,22.666666666666668,0.043795620437956206,0.9562043795620438,0.32333645738702693,2.0996135680549592,0.7611111111111111,0.73,2.39
twitter15,519178213441167360,true,0,98,3,4.59511985013459,time,30,65,3,1.7692307692307692,49,16.25,0.06153846153846154,0.9384615384615385,0.45659892700789967,2.85625,2.1666666666666665,4.18,6.13
