cascade_id,dataset,label,final_size,parse_ok
538408710084001793,twitter15,true,1458,True
538412662858588160,twitter15,false,304,True
538724882461097986,twitter15,false,679,True
538729383662338049,twitter15,false,422,True
538760398003253248,twitter15,false,130,True
538847758032310272,twitter15,false,156,True
538851683141304320,twitter15,false,355,True
538861627018579968,twitter15,false,182,True
538900739880665088,twitter15,unverified,172,True
538930446814703616,twitter15,false,192,True
538975342011363328,twitter15,false,0,False
539052152602107904,twitter15,false,142,True
539115704285270017,twitter15,false,150,True
539254751343681536,twitter15,false,118,True
539658034382123008,twitter15,false,127,True
539799806039052288,twitter15,unverified,195,True
539813330983354368,twitter15,false,146,True
539833716852273152,twitter15,false,175,True
540333359793451008,twitter15,false,143,True
540643709465812992,twitter15,false,109,True
542320823915536384,twitter15,false,166,True
542423103834296323,twitter15,false,246,True
542600886653292545,twitter15,false,122,True
542860306603868160,twitter15,false,161,True
543319210659971073,twitter15,false,158,True
543436472842334209,twitter15,unverified,478,True
543443188934250496,twitter15,false,315,True
543586319168196608,twitter15,false,380,True
544154048950435840,twitter15,false,109,True
544287209730236416,twitter15,unverified,149,True
544306719686656000,twitter15,unverified,207,True
544328894812549121,twitter15,unverified,509,True
544333764814323713,twitter15,unverified,135,True
544457299667202048,twitter15,false,102,True
544510450101415936,twitter15,unverified,265,True
544512910538838016,twitter15,unverified,142,True
544514570367168512,twitter15,unverified,282,True
544523550519218176,twitter15,unverified,228,True
544567299102244864,twitter15,false,139,True
544698560655400961,twitter15,false,196,True
544939287222165506,twitter15,unverified,174,True
545271117355958272,twitter15,true,150,True
546028163134808064,twitter15,unverified,534,True
547101266313089024,twitter15,false,243,True
547158281005719552,twitter15,false,115,True
547509900130021377,twitter15,false,124,True
547514662695469057,twitter15,unverified,111,True
547525843749470208,twitter15,unverified,737,True
547587399728267264,twitter15,unverified,180,True
547670441754914816,twitter15,unverified,126,True
547803254516490240,twitter15,false,175,True
547807913671405568,twitter15,false,139,True
548672230134382592,twitter15,false,218,True
549124560793374720,twitter15,false,124,True
549599086073368576,twitter15,false,207,True
549920761423863808,twitter15,unverified,716,True
549927969032916993,twitter15,unverified,105,True
549964632883232768,twitter15,unverified,112,True
549975297160802304,twitter15,unverified,472,True
549998575330275330,twitter15,unverified,192,True
550003619303788545,twitter15,unverified,804,True
550038665653542913,twitter15,false,125,True
550095745161134080,twitter15,unverified,144,True
550131732805328896,twitter15,unverified,101,True
550175324634619904,twitter15,unverified,0,False
550279538278543360,twitter15,unverified,108,True
550284252672450560,twitter15,unverified,163,True
551082055883563008,twitter15,true,258,True
551097831851687938,twitter15,true,114,True
551099691702956032,twitter15,true,119,True
551103664124100608,twitter15,true,183,True
551106793959862272,twitter15,true,129,True
551106923601219585,twitter15,true,561,True
551117430345711616,twitter15,false,179,True
551120768164462592,twitter15,true,130,True
551123464640536576,twitter15,true,303,True
551128385850601472,twitter15,true,125,True
551135925862805504,twitter15,true,384,True
551159366876147714,twitter15,true,184,True
551575491430211584,twitter15,true,457,True
551942365901250560,twitter15,false,380,True
552112474913136641,twitter15,false,2971,True
552146635707666433,twitter15,false,134,True
552457656666185728,twitter15,true,345,True
552498516225179650,twitter15,true,416,True
552568163431247873,twitter15,true,544,True
552615631246622721,twitter15,true,121,True
552661209204260864,twitter15,true,403,True
552677176873455616,twitter15,false,220,True
552706985087361025,twitter15,true,378,True
552810448324943872,twitter15,unverified,150,True
552816020403269632,twitter15,unverified,138,True
552821069036670976,twitter15,unverified,865,True
552848620375261184,twitter15,unverified,154,True
553008832784642048,twitter15,false,772,True
553016500492439552,twitter15,false,300,True
553040930144792576,twitter15,false,224,True
553061846081896449,twitter15,false,2634,True
553098571323437056,twitter15,false,114,True
553099685888790528,twitter15,false,394,True
553103772852191233,twitter15,false,202,True
553115168084074497,twitter15,false,432,True
553115236992290816,twitter15,false,415,True
553136604882014208,twitter15,false,347,True
553164985460068352,twitter15,unverified,188,True
553169307824177152,twitter15,false,204,True
553184482241814530,twitter15,unverified,163,True
553186555150749696,twitter15,false,895,True
553190393370923008,twitter15,false,118,True
553212962044149761,twitter15,unverified,110,True
553228463998783488,twitter15,unverified,126,True
553264892799488000,twitter15,false,117,True
553271856786968576,twitter15,false,146,True
553461741917863936,twitter15,unverified,191,True
553467311261503488,twitter15,unverified,94,True
553470492565602305,twitter15,unverified,164,True
553474188259102720,twitter15,unverified,295,True
553501357156876290,twitter15,unverified,686,True
553503184174710784,twitter15,unverified,168,True
553505242554175489,twitter15,unverified,172,True
553518472798683136,twitter15,unverified,224,True
553538058440941568,twitter15,unverified,334,True
553544252563935234,twitter15,unverified,160,True
553548567420628992,twitter15,unverified,108,True
553549686129561600,twitter15,unverified,305,True
553550301886955520,twitter15,unverified,717,True
553575232867672064,twitter15,unverified,319,True
553576010898497536,twitter15,unverified,218,True
553579224402235393,twitter15,unverified,135,True
553960736964476928,twitter15,false,276,True
554343513887105024,twitter15,false,251,True
554597409351671808,twitter15,false,117,True
554655549896159233,twitter15,false,188,True
554688527435563008,twitter15,false,377,True
554722567224049664,twitter15,true,213,True
554886875303780352,twitter15,false,255,True
554958414905094144,twitter15,true,148,True
554979642210549760,twitter15,false,231,True
555003887753494528,twitter15,true,317,True
555072815154475008,twitter15,false,107,True
556541489388724224,twitter15,unverified,328,True
556873675941896193,twitter15,unverified,100,True
557621135320178688,twitter15,false,144,True
557885928417816576,twitter15,false,161,True
558312304753016832,twitter15,unverified,275,True
559787890402541568,twitter15,false,229,True
559863517151784960,twitter15,false,464,True
560133068670140417,twitter15,false,215,True
560163341524807680,twitter15,false,211,True
560187970389819392,twitter15,false,781,True
560207034545889281,twitter15,false,940,True
560414522758799361,twitter15,false,232,True
560442390805090307,twitter15,false,1748,True
560474897013415936,twitter15,false,133,True
560873850846846978,twitter15,false,158,True
561280944045576192,twitter15,false,142,True
561952533942661120,twitter15,false,179,True
562090534945431552,twitter15,true,192,True
562093717201616896,twitter15,true,284,True
562256876763901953,twitter15,true,220,True
562313802369073153,twitter15,true,160,True
562387516964491265,twitter15,true,109,True
563117355254161408,twitter15,true,597,True
563123548857053184,twitter15,false,158,True
565999191982616577,twitter15,true,117,True
566089610485579776,twitter15,true,152,True
566999951449001984,twitter15,true,1032,True
567596847330373632,twitter15,true,175,True
567765185407234049,twitter15,true,301,True
568075025418317826,twitter15,true,161,True
568452856224747520,twitter15,false,154,True
568568737621630977,twitter15,false,181,True
568571403756294144,twitter15,false,501,True
568580363339091968,twitter15,false,313,True
568589712644026368,twitter15,false,367,True
568905632998412288,twitter15,false,365,True
569908998717243392,twitter15,false,414,True
570341828479725570,twitter15,false,274,True
570405783306944514,twitter15,false,151,True
571052823665704960,twitter15,false,130,True
572002458647412736,twitter15,false,212,True
574004164570841088,twitter15,true,158,True
574062768896212992,twitter15,true,229,True
576319832800555008,twitter15,unverified,80,True
576513463738109954,twitter15,unverified,56,True
576829262927413248,twitter15,unverified,66,True
580320684305416192,twitter15,unverified,57,True
580325090367315968,twitter15,unverified,1132,True
616686132387028992,twitter15,non-rumor,275,True
621025025806577664,twitter15,non-rumor,276,True
633397936563560449,twitter15,non-rumor,276,True
640118021101604864,twitter15,unverified,126,True
640182854928961536,twitter15,unverified,125,True
641665203046907904,twitter15,non-rumor,642,True
643807909856415744,twitter15,non-rumor,297,True
644321231618076673,twitter15,non-rumor,354,True
648993731169939456,twitter15,unverified,111,True
650254360727973889,twitter15,unverified,186,True
650710483289419776,twitter15,unverified,113,True
650952376954650629,twitter15,unverified,96,True
650975967146602496,twitter15,unverified,205,True
651044059222556674,twitter15,unverified,953,True
651486105628463105,twitter15,unverified,1971,True
651786568592658433,twitter15,unverified,139,True
651809229842608128,twitter15,unverified,163,True
651858133304782848,twitter15,non-rumor,368,True
652300118205427716,twitter15,unverified,117,True
652349108653551616,twitter15,unverified,221,True
652982112870662144,twitter15,unverified,151,True
653285570383335424,twitter15,unverified,193,True
653432177632387072,twitter15,unverified,127,True
655432919595548672,twitter15,unverified,171,True
655812191233417216,twitter15,unverified,391,True
655815788675399680,twitter15,unverified,174,True
656361703664451585,twitter15,unverified,288,True
658755852199927808,twitter15,unverified,101,True
658938136299511808,twitter15,unverified,118,True
661184793342775296,twitter15,non-rumor,721,True
663744139666804736,twitter15,unverified,2820,True
665302351742275584,twitter15,non-rumor,282,True
665317131597291520,twitter15,non-rumor,304,True
665498651742085124,twitter15,non-rumor,431,True
670380354822348801,twitter15,non-rumor,346,True
674713782778654721,twitter15,non-rumor,947,True
675434959939756032,twitter15,non-rumor,368,True
676586804242309121,twitter15,unverified,118,True
676970570160988160,twitter15,non-rumor,413,True
677950378785271808,twitter15,non-rumor,2085,True
678277910537588737,twitter15,non-rumor,258,True
678733118648524800,twitter15,non-rumor,400,True
682548344690970624,twitter15,non-rumor,330,True
682629960826224646,twitter15,non-rumor,268,True
683158807959089152,twitter15,non-rumor,322,True
683731779342188545,twitter15,non-rumor,940,True
684118654418419712,twitter15,non-rumor,356,True
684488313512800256,twitter15,non-rumor,553,True
684878165714563072,twitter15,non-rumor,282,True
685232704774787072,twitter15,non-rumor,360,True
685473149291479040,twitter15,non-rumor,265,True
685633217160998912,twitter15,non-rumor,441,True
686421576904916992,twitter15,non-rumor,759,True
686422922894815233,twitter15,non-rumor,494,True
686493272806576128,twitter15,non-rumor,431,True
686527768327274497,twitter15,non-rumor,498,True
686701278785843200,twitter15,non-rumor,280,True
687617323235147776,twitter15,non-rumor,750,True
687617735833026560,twitter15,non-rumor,2346,True
687630364936957952,twitter15,non-rumor,304,True
687631811560763392,twitter15,non-rumor,672,True
687632433483759616,twitter15,non-rumor,740,True
687639526282498049,twitter15,non-rumor,321,True
687673284436082689,twitter15,non-rumor,377,True
687674548712505346,twitter15,non-rumor,703,True
687734662249246724,twitter15,non-rumor,509,True
687766167558164481,twitter15,non-rumor,1804,True
687786822475366401,twitter15,non-rumor,292,True
687911282922631168,twitter15,non-rumor,532,True
687945926774800385,twitter15,non-rumor,605,True
687956181646753792,twitter15,non-rumor,676,True
688027085730897921,twitter15,non-rumor,532,True
688096910217879554,twitter15,non-rumor,677,True
688110059553861634,twitter15,non-rumor,726,True
688147918113538049,twitter15,non-rumor,635,True
688281442162352128,twitter15,non-rumor,444,True
688437279405305856,twitter15,non-rumor,741,True
688441130271289350,twitter15,non-rumor,268,True
688461902821855232,twitter15,non-rumor,366,True
688502260779843587,twitter15,non-rumor,581,True
688520025754304512,twitter15,non-rumor,640,True
688751183645782016,twitter15,non-rumor,516,True
688752484966363136,twitter15,non-rumor,344,True
688757736310484994,twitter15,non-rumor,572,True
688763099298529280,twitter15,non-rumor,351,True
688763993633107968,twitter15,non-rumor,674,True
688814621034213376,twitter15,non-rumor,294,True
688932211714818048,twitter15,non-rumor,273,True
689100941119848449,twitter15,non-rumor,575,True
689103487880310785,twitter15,non-rumor,310,True
689208632148365314,twitter15,non-rumor,2880,True
689214940679409664,twitter15,non-rumor,260,True
689236842454106113,twitter15,non-rumor,375,True
689529955294777344,twitter15,non-rumor,721,True
689549346875031552,twitter15,non-rumor,422,True
689555819059351552,twitter15,non-rumor,636,True
689650617464311813,twitter15,non-rumor,270,True
689694470779097088,twitter15,non-rumor,923,True
689719109785907200,twitter15,non-rumor,0,False
689722724470620161,twitter15,non-rumor,0,False
689798164287741953,twitter15,non-rumor,545,True
689799953330368513,twitter15,non-rumor,429,True
689833530197671936,twitter15,non-rumor,301,True
689853056440221696,twitter15,non-rumor,255,True
689922870689009664,twitter15,non-rumor,522,True
690137637810761728,twitter15,non-rumor,503,True
690145844318834689,twitter15,non-rumor,389,True
690174644071047168,twitter15,non-rumor,472,True
690252631822864384,twitter15,non-rumor,259,True
690296550803636224,twitter15,non-rumor,704,True
690431187916099584,twitter15,non-rumor,545,True
690522824797196288,twitter15,non-rumor,496,True
690567125128351744,twitter15,non-rumor,1301,True
690670464440504320,twitter15,non-rumor,844,True
690676539323740161,twitter15,non-rumor,464,True
690680310061756416,twitter15,non-rumor,552,True
690915657106526208,twitter15,non-rumor,274,True
690920430287331328,twitter15,non-rumor,310,True
690926324903317504,twitter15,non-rumor,474,True
690954487322796032,twitter15,non-rumor,727,True
690985215691354112,twitter15,non-rumor,556,True
691006265137299456,twitter15,non-rumor,473,True
691027026552229888,twitter15,non-rumor,520,True
691064699853606913,twitter15,non-rumor,425,True
691206970074738688,twitter15,non-rumor,332,True
691299810553384960,twitter15,non-rumor,591,True
691327238353129472,twitter15,non-rumor,479,True
691351064868732928,twitter15,non-rumor,851,True
691380138710306816,twitter15,non-rumor,472,True
691380348379201536,twitter15,non-rumor,757,True
691410231549530112,twitter15,non-rumor,314,True
691564354567798784,twitter15,non-rumor,1277,True
691600834707247104,twitter15,non-rumor,581,True
691616143161819136,twitter15,non-rumor,532,True
691632933170450435,twitter15,non-rumor,439,True
691656866972209152,twitter15,non-rumor,426,True
691667941314662400,twitter15,non-rumor,281,True
691700082601758720,twitter15,non-rumor,409,True
691791477912014850,twitter15,non-rumor,787,True
691809004356501505,twitter15,non-rumor,631,True
691889802724118532,twitter15,non-rumor,338,True
691976624665919488,twitter15,non-rumor,311,True
691986377584549888,twitter15,non-rumor,272,True
692004901455556608,twitter15,non-rumor,464,True
692023417575448576,twitter15,non-rumor,458,True
692024256520179712,twitter15,non-rumor,1528,True
692031224227958789,twitter15,non-rumor,496,True
692031514943582208,twitter15,non-rumor,515,True
692046121250586624,twitter15,non-rumor,378,True
692047663211085825,twitter15,non-rumor,742,True
692056985513123840,twitter15,non-rumor,344,True
692063305297453060,twitter15,non-rumor,405,True
692082337333534720,twitter15,non-rumor,277,True
692098463262216192,twitter15,non-rumor,1819,True
692099058811453440,twitter15,non-rumor,686,True
692105324111761408,twitter15,non-rumor,915,True
692113799546048513,twitter15,non-rumor,1410,True
692113839387709444,twitter15,non-rumor,386,True
692127290998784001,twitter15,non-rumor,397,True
692134022839955456,twitter15,non-rumor,522,True
692134721195786240,twitter15,non-rumor,302,True
692142338890661888,twitter15,non-rumor,489,True
692190570140340229,twitter15,non-rumor,250,True
692217618778972161,twitter15,non-rumor,415,True
692267960686284800,twitter15,non-rumor,605,True
692287441168900097,twitter15,non-rumor,912,True
692290126282649601,twitter15,non-rumor,394,True
692332739824095234,twitter15,non-rumor,415,True
692336523090509824,twitter15,non-rumor,273,True
692357775859564544,twitter15,non-rumor,266,True
692364468442021889,twitter15,non-rumor,372,True
692374052082708480,twitter15,non-rumor,2859,True
692376812022792196,twitter15,non-rumor,233,True
692382471061663744,twitter15,non-rumor,527,True
692391757775028228,twitter15,non-rumor,311,True
692405195796529152,twitter15,non-rumor,424,True
692423131726749697,twitter15,non-rumor,384,True
692440373449396224,twitter15,non-rumor,286,True
692451275930234880,twitter15,non-rumor,562,True
692453106622275585,twitter15,non-rumor,270,True
692463948076093440,twitter15,non-rumor,415,True
692472216135569409,twitter15,non-rumor,310,True
692491478619262976,twitter15,non-rumor,326,True
692497796956561408,twitter15,non-rumor,384,True
692506143147606016,twitter15,non-rumor,260,True
692510002586714113,twitter15,non-rumor,424,True
692528931459694592,twitter15,non-rumor,648,True
692537942439501824,twitter15,non-rumor,965,True
692566765822435328,twitter15,non-rumor,1456,True
692581635594694658,twitter15,non-rumor,735,True
692688891174739968,twitter15,non-rumor,271,True
692692529779707904,twitter15,non-rumor,589,True
692707593991643136,twitter15,non-rumor,347,True
692709993573789701,twitter15,non-rumor,286,True
692727606718824448,twitter15,non-rumor,553,True
692734579141185536,twitter15,non-rumor,285,True
692735354240114688,twitter15,non-rumor,301,True
692736398462300162,twitter15,non-rumor,1049,True
692742353736568833,twitter15,non-rumor,2149,True
692745208421679104,twitter15,non-rumor,326,True
692745861978263552,twitter15,non-rumor,428,True
692746621218656258,twitter15,non-rumor,660,True
692747901815119872,twitter15,non-rumor,379,True
692748204064927745,twitter15,non-rumor,474,True
692759090469212160,twitter15,non-rumor,524,True
692764799315398656,twitter15,non-rumor,374,True
692765809425408000,twitter15,non-rumor,304,True
692780496590254081,twitter15,non-rumor,1381,True
692792765852286977,twitter15,non-rumor,571,True
692800345274241025,twitter15,non-rumor,357,True
692812029611089920,twitter15,non-rumor,2990,True
692816955837804544,twitter15,non-rumor,341,True
692818857187213313,twitter15,non-rumor,839,True
692838349036326912,twitter15,non-rumor,331,True
692840850141753347,twitter15,non-rumor,267,True
692842124841123842,twitter15,non-rumor,472,True
692854695262445568,twitter15,non-rumor,384,True
692881863644282880,twitter15,non-rumor,315,True
692892472729415680,twitter15,non-rumor,488,True
692922211338981377,twitter15,non-rumor,1031,True
692924229017309184,twitter15,non-rumor,353,True
692925163994796033,twitter15,non-rumor,453,True
692927739066740741,twitter15,non-rumor,355,True
692932696645865472,twitter15,non-rumor,437,True
692946556396244992,twitter15,non-rumor,380,True
693032076543655936,twitter15,non-rumor,417,True
693056396250652672,twitter15,non-rumor,282,True
693068611951300608,twitter15,non-rumor,398,True
693071700200722433,twitter15,non-rumor,322,True
693079616072880128,twitter15,non-rumor,829,True
693082547664883712,twitter15,non-rumor,620,True
693083689098477568,twitter15,non-rumor,290,True
693087256727388161,twitter15,non-rumor,497,True
693091255685787648,twitter15,non-rumor,772,True
693098795022725120,twitter15,non-rumor,423,True
693102023764492288,twitter15,non-rumor,438,True
693102420688121856,twitter15,non-rumor,1189,True
693107789007339521,twitter15,non-rumor,1120,True
693116426824093696,twitter15,non-rumor,432,True
693118410444636161,twitter15,non-rumor,341,True
693121477491757056,twitter15,non-rumor,1262,True
693122199536934912,twitter15,non-rumor,355,True
693122701569974273,twitter15,non-rumor,370,True
693123067204243456,twitter15,non-rumor,423,True
693125234317086720,twitter15,non-rumor,1299,True
693126696132804608,twitter15,non-rumor,838,True
693131575261659137,twitter15,non-rumor,536,True
693136527816331264,twitter15,non-rumor,323,True
693139276708585472,twitter15,non-rumor,2715,True
693140568143220736,twitter15,non-rumor,392,True
693160939802214400,twitter15,non-rumor,703,True
693162950358622208,twitter15,non-rumor,640,True
693185488644149248,twitter15,non-rumor,433,True
693198912660885505,twitter15,non-rumor,395,True
693204483501887488,twitter15,non-rumor,227,True
693204708933160960,twitter15,non-rumor,326,True
693214543615561729,twitter15,non-rumor,474,True
693216311502073856,twitter15,non-rumor,389,True
693217698482933760,twitter15,non-rumor,376,True
693234925252775936,twitter15,non-rumor,670,True
693236688538243074,twitter15,non-rumor,468,True
693239731031683072,twitter15,non-rumor,726,True
693240976970752004,twitter15,non-rumor,1005,True
693272659447119873,twitter15,non-rumor,469,True
693284114724700160,twitter15,non-rumor,399,True
693344498953383936,twitter15,non-rumor,428,True
693355140284334081,twitter15,non-rumor,358,True
693408117225299968,twitter15,non-rumor,408,True
693411834808946688,twitter15,non-rumor,296,True
693443289370882049,twitter15,non-rumor,1166,True
693452449173086210,twitter15,non-rumor,498,True
693456340790804480,twitter15,non-rumor,402,True
693456387880402944,twitter15,non-rumor,294,True
693457310824468480,twitter15,non-rumor,434,True
693459931022913536,twitter15,non-rumor,1022,True
693465666259656705,twitter15,non-rumor,688,True
693476901772513280,twitter15,non-rumor,304,True
693481256735150082,twitter15,non-rumor,406,True
693484841011060737,twitter15,non-rumor,495,True
693485676881403905,twitter15,non-rumor,415,True
693487871806689280,twitter15,non-rumor,592,True
693490132440129536,twitter15,non-rumor,343,True
693492159635443714,twitter15,non-rumor,316,True
693492349142433792,twitter15,non-rumor,299,True
693501482721681408,twitter15,non-rumor,710,True
693509689418588160,twitter15,non-rumor,287,True
693512850539683842,twitter15,non-rumor,522,True
693523133920342016,twitter15,non-rumor,483,True
693524179597955072,twitter15,non-rumor,355,True
693533469922693120,twitter15,non-rumor,408,True
693534177694609409,twitter15,non-rumor,351,True
693537938425171968,twitter15,non-rumor,492,True
693549273468764160,twitter15,non-rumor,388,True
693554007785234432,twitter15,non-rumor,352,True
693554344298467328,twitter15,non-rumor,283,True
693560600471863296,twitter15,non-rumor,281,True
693573042111270912,twitter15,non-rumor,407,True
693594331735683072,twitter15,non-rumor,474,True
693595814401327104,twitter15,non-rumor,724,True
693600369281253376,twitter15,non-rumor,301,True
693605375803813889,twitter15,non-rumor,1250,True
693618217667928068,twitter15,non-rumor,275,True
693622130735484929,twitter15,non-rumor,461,True
693629063932596224,twitter15,non-rumor,327,True
693629498177253376,twitter15,non-rumor,2090,True
693631772639145984,twitter15,non-rumor,0,False
693643778033344512,twitter15,non-rumor,432,True
693658242044542976,twitter15,non-rumor,365,True
693662456393134080,twitter15,non-rumor,400,True
693670046497935361,twitter15,non-rumor,410,True
693673606279229440,twitter15,non-rumor,291,True
693676692309700609,twitter15,non-rumor,366,True
693686290408181760,twitter15,non-rumor,267,True
693696168908423168,twitter15,non-rumor,275,True
693711272014155776,twitter15,non-rumor,313,True
693718533239365633,twitter15,non-rumor,465,True
693722259740069889,twitter15,non-rumor,614,True
693729678306189313,twitter15,non-rumor,0,False
693769968199061504,twitter15,non-rumor,366,True
693785810311778304,twitter15,non-rumor,290,True
693792605755285504,twitter15,non-rumor,365,True
693795905049329664,twitter15,non-rumor,499,True
693802524579618816,twitter15,non-rumor,307,True
693803472806760448,twitter15,non-rumor,512,True
693804630615166977,twitter15,non-rumor,253,True
693806234026188801,twitter15,non-rumor,512,True
693807822971236353,twitter15,non-rumor,434,True
693821069879160832,twitter15,non-rumor,494,True
693822949456007169,twitter15,non-rumor,376,True
693824042164436992,twitter15,non-rumor,289,True
693830499047989248,twitter15,non-rumor,423,True
693853982293254144,twitter15,non-rumor,499,True
693855615618322432,twitter15,non-rumor,447,True
693866093123915776,twitter15,non-rumor,2081,True
693873151659249669,twitter15,non-rumor,451,True
693899062098137088,twitter15,non-rumor,437,True
693912520923295745,twitter15,non-rumor,622,True
693916809125351425,twitter15,non-rumor,296,True
693921710383337472,twitter15,non-rumor,461,True
693925198630821889,twitter15,non-rumor,1987,True
693926742814281729,twitter15,non-rumor,370,True
693934062445187072,twitter15,non-rumor,346,True
697992796565741569,twitter15,unverified,865,True
699252269414354944,twitter15,non-rumor,1032,True
701175292937707520,twitter15,unverified,120,True
701514249269542912,twitter15,unverified,200,True
701539698452393986,twitter15,unverified,140,True
701975210044497921,twitter15,unverified,271,True
703234354579898368,twitter15,unverified,148,True
705092738224525312,twitter15,unverified,212,True
705093513076015104,twitter15,unverified,137,True
706665777332621314,twitter15,unverified,94,True
706933939953344514,twitter15,unverified,98,True
707300612862566400,twitter15,unverified,179,True
707305999971921920,twitter15,unverified,306,True
707308274270539777,twitter15,unverified,134,True
707310135291416576,twitter15,unverified,142,True
707321278135463936,twitter15,unverified,2260,True
707332312724283392,twitter15,unverified,185,True
707405809181917184,twitter15,unverified,138,True
707412869860696064,twitter15,unverified,130,True
707420972173955072,twitter15,unverified,170,True
707786906189303808,twitter15,unverified,1764,True
711994705333112832,twitter15,unverified,144,True
712223438698627073,twitter15,unverified,95,True
714503380476026880,twitter15,unverified,338,True
714531423273746432,twitter15,unverified,191,True
714555825122107392,twitter15,unverified,144,True
714560810266132480,twitter15,unverified,246,True
714598641827246081,twitter15,unverified,95,True
714755546285477888,twitter15,unverified,117,True
714811995573325828,twitter15,unverified,126,True
714851393861881857,twitter15,unverified,224,True
714998347111669760,twitter15,unverified,2421,True
715253497462145024,twitter15,unverified,643,True
715254040289021952,twitter15,unverified,121,True
715255507506892800,twitter15,unverified,0,False
715268937873760256,twitter15,unverified,381,True
715515982584881152,twitter15,unverified,639,True
715671763808493569,twitter15,unverified,130,True
716092408920936448,twitter15,unverified,361,True
716416753409081344,twitter15,unverified,113,True
716424773216022530,twitter15,unverified,229,True
716439952922312704,twitter15,unverified,275,True
716448280201269248,twitter15,unverified,159,True
716451800581279744,twitter15,unverified,2612,True
716457799392342018,twitter15,unverified,160,True
716461257025581056,twitter15,unverified,574,True
717081129627553792,twitter15,unverified,1094,True
722885778448121857,twitter15,unverified,122,True
723365789378584578,twitter15,unverified,231,True
723477822950395904,twitter15,unverified,127,True
723511860516016128,twitter15,unverified,146,True
723521076446142465,twitter15,unverified,149,True
723644048867774464,twitter15,unverified,132,True
723772395211862016,twitter15,unverified,94,True
724320681517670400,twitter15,unverified,537,True
724348906096590849,twitter15,unverified,421,True
724603564946010112,twitter15,unverified,115,True
724624672604610562,twitter15,unverified,94,True
724661834419048448,twitter15,unverified,120,True
724703995147751424,twitter15,unverified,138,True
725983128444129280,twitter15,unverified,325,True
726043971911213057,twitter15,unverified,186,True
726086935903494144,twitter15,unverified,152,True
726190016435728385,twitter15,unverified,278,True
726442550266044416,twitter15,unverified,134,True
727116900983934976,twitter15,unverified,142,True
727172374999666688,twitter15,unverified,441,True
727179214546456577,twitter15,unverified,249,True
727187859367546880,twitter15,unverified,144,True
727588444000526336,twitter15,unverified,265,True
727623131494387714,twitter15,unverified,116,True
727834854931435522,twitter15,unverified,1045,True
727854332188577792,twitter15,unverified,372,True
727966590084485120,twitter15,unverified,281,True
727982226290442240,twitter15,unverified,127,True
728013148788154368,twitter15,unverified,438,True
728038172270198787,twitter15,unverified,468,True
728101712762834944,twitter15,unverified,144,True
728207861050970112,twitter15,unverified,437,True
728273551883534336,twitter15,unverified,426,True
728625967921401856,twitter15,unverified,118,True
728631482722308096,twitter15,unverified,164,True
729647367457230850,twitter15,unverified,173,True
730516765525082112,twitter15,unverified,122,True
730939370765754368,twitter15,unverified,233,True
731166399389962242,twitter15,unverified,145,True
732004388181434368,twitter15,unverified,120,True
732971411157880832,twitter15,unverified,109,True
733242244522725376,twitter15,unverified,151,True
740748123581087745,twitter15,unverified,599,True
740791134146965504,twitter15,unverified,256,True
741995157969592321,twitter15,unverified,401,True
742012307694223361,twitter15,unverified,277,True
742050150307246080,twitter15,unverified,167,True
742055437932040193,twitter15,unverified,1018,True
742114513726623744,twitter15,unverified,145,True
742571519105077248,twitter15,unverified,114,True
742678930516123650,twitter15,unverified,415,True
743058135300988932,twitter15,unverified,323,True
743126914794037248,twitter15,unverified,118,True
744390771869102080,twitter15,unverified,247,True
745236050407194624,twitter15,unverified,97,True
745365403237376000,twitter15,unverified,0,False
747275598347837440,twitter15,unverified,371,True
747443219487678464,twitter15,unverified,132,True
748543642323783681,twitter15,unverified,530,True
748558349139058688,twitter15,unverified,180,True
748640007934590976,twitter15,unverified,138,True
749286768554438658,twitter15,unverified,165,True
751856580874960897,twitter15,unverified,166,True
752875379765968897,twitter15,unverified,251,True
752965545528528898,twitter15,unverified,0,False
755447443009916929,twitter15,unverified,127,True
755475529294352385,twitter15,unverified,104,True
755523157700648960,twitter15,unverified,161,True
755548076438196225,twitter15,unverified,138,True
756282236375277568,twitter15,unverified,115,True
757190314880884736,twitter15,unverified,140,True
757367391202471937,twitter15,unverified,235,True
757450526153900032,twitter15,unverified,145,True
757748522481491968,twitter15,unverified,388,True
758825535480864769,twitter15,unverified,138,True
759653274605740032,twitter15,non-rumor,813,True
760109079133990912,twitter15,unverified,151,True
760120409429643266,twitter15,unverified,429,True
760928376668454912,twitter15,unverified,292,True
761027420849745920,twitter15,non-rumor,676,True
761355585724055553,twitter15,non-rumor,708,True
761381302260031489,twitter15,non-rumor,1715,True
761675705956655109,twitter15,non-rumor,859,True
762775964224847872,twitter15,non-rumor,1156,True
763404633217835009,twitter15,non-rumor,1432,True
763428684850094080,twitter15,unverified,112,True
763430916236640256,twitter15,unverified,109,True
763524712853102596,twitter15,unverified,250,True
763738618573623297,twitter15,unverified,157,True
763896522790440960,twitter15,unverified,98,True
764158239089029120,twitter15,non-rumor,803,True
764368020391223296,twitter15,unverified,123,True
764449685897568256,twitter15,non-rumor,663,True
764473554431725568,twitter15,non-rumor,758,True
764505291853627392,twitter15,non-rumor,1954,True
764573523713011713,twitter15,non-rumor,726,True
764620072228970496,twitter15,non-rumor,817,True
764653644138450945,twitter15,non-rumor,1332,True
